Player_ID,PassesCompleted,PassesAttempted,PasCompleted%,PassingDist,Progressive_PassesDist,ShortPasses,ShortPassesAtt,ShortPasses%,MediumPasses,MediumPassesAtt,MediumPasses%,LongPasses,LongPassesAtt,LongPasses%,Assists,PassesLeadingtoShot,Passes_into_final3rd
2125,35.3,41.2,85.7,595.3,171.2,16.5,18.2,90.3,14.7,15.9,92.6,2.94,5.29,55.6,0,1.76,2.94
2126,47.5,54.9,86.5,922.1,344.7,16.8,18.5,90.9,24.1,25.9,93,5.66,8.86,63.9,0.05,0.23,3.06
2127,15,35,42.9,200,25,10,15,66.7,5,15,33.3,0,0,0,0,5,0
2128,37.8,54.4,69.4,560,223.9,22.2,27.2,81.6,14.4,18.9,76.5,0.56,3.89,14.3,0,0,3.33
2129,67.8,76.8,88.2,1284.9,315.8,27.6,29.8,92.5,30.3,33,92,9.08,11.8,76.7,0,1.43,7.04
2130,73.3,83.3,88,1493.3,273.3,23.3,26.7,87.5,36.7,40,91.7,10,13.3,75,0,0,10
2131,70.2,77.5,90.6,1410.7,490.5,22.2,24,92.5,36.9,38.7,95.4,9.85,12.8,76.7,0,0.37,4.33
2132,38.8,45.7,84.8,776.3,181.8,10.7,12.3,87,23.6,26.4,89.2,3.93,5.54,71,0,0,0.89
2133,22.3,32.6,68.5,356.2,121.5,12.3,14.1,87.3,7.69,11.3,68.2,1.54,4.87,31.6,0.26,0.77,1.54
2134,54,58.8,91.9,1011.7,325.8,19.4,20.3,95.7,29.6,31,95.3,4.63,6.25,74.1,0,0.15,3.24
2135,36.4,49.4,73.7,675.1,236,15.1,18.3,82.6,14.9,17.9,83.3,5.11,8.72,58.5,0.21,1.28,4.04
2136,49,56.6,86.6,1029.3,294.5,11.7,13.1,89.5,33.1,35.5,93.2,4.14,7.93,52.2,0,0,2.41
2137,51,63.3,80.5,832.2,351.8,27.5,31.2,88.1,18.6,22.9,81.2,3.73,6.08,61.3,0,0.78,3.73
2138,72.1,88.6,81.3,1320.3,445.6,34.8,38.1,91.3,27.1,32.3,83.8,9.34,15.2,61.6,0.4,2.78,7.35
2139,36,46.2,77.9,589.7,210.4,19.2,21.5,89.4,11.5,15.1,76.3,3.59,6.2,57.9,0,1.09,3.04
2140,37.1,41.4,89.7,332.9,57.1,28.6,28.6,100,4.29,5.71,75,0,1.43,0,0,0,0
2141,73.6,80.4,91.6,1107.7,276.1,38.8,41.3,93.8,26,28.3,91.9,4.76,5.62,84.7,0.1,0.48,6.76
2142,37.8,46,82.1,683.3,303.3,15.3,17.8,85.9,19,20.5,92.7,2.75,6.75,40.7,0,0.5,1
2143,33.1,38.8,85.5,848.3,553.7,5.86,5.93,98.8,19.3,19.4,99.6,7.79,13.1,59.2,0,0,0.43
2144,28.8,37.5,76.7,598.1,278.1,10.6,14.4,73.9,13.8,15,91.7,4.38,8.13,53.8,0,0,2.5
2145,5,13.3,37.5,78.3,0,1.67,1.67,100,3.33,6.67,50,0,0,0,0,0,0
2146,8.48,14.1,60.1,135.5,40.6,4.46,6.61,67.6,2.68,4.55,58.8,0.89,1.07,83.3,0.18,0.89,0.98
2147,30.4,43.6,69.9,495,182.3,15.9,18.7,85.1,10.5,14.5,72.5,2.87,7.04,40.7,0,0.7,1.91
2148,50.3,64.3,78.2,776,297.5,25.5,30,85,19.5,24.3,80.4,3.25,5.25,61.9,0,1,3.25
2149,28.5,41.1,69.4,856.9,675.6,4.94,4.94,100,13.9,13.9,100,9.63,22.1,43.6,0,0.06,1.25
2150,24.5,34.1,71.9,603.6,404.5,6.09,6.23,97.8,13,13.5,97,5.32,14.1,37.7,0,0,0.32
2151,45.2,54.7,82.7,651.6,261.4,25.3,27.8,90.9,15.9,19.3,82.2,1.89,3.96,47.7,0,0.63,2.79
2152,39,48,81.3,576,225,21.7,24,90.3,12.7,16.3,77.6,2,4,50,0,0,4
2153,26.6,39.6,67.1,480,145.4,12,14.9,80.3,10.1,13.9,72.5,3.53,7.65,46.2,0,1.37,3.92
2154,43,53,81.1,695,186,21,24,87.5,17,22,77.3,4,4,100,0,3,4
2155,57.4,66.6,86.3,886.4,238.3,30,32.9,91.3,22.7,25.9,87.8,2.71,4.57,59.4,0.14,0.86,5.14
2156,34.1,43.4,78.6,547.6,182.8,16.4,18.9,86.8,14.4,17.3,83.1,2.14,5,42.9,0.14,0.86,1.29
2157,8.15,13.3,61.1,94.1,12.6,4.07,5.56,73.3,2.96,4.07,72.7,0,0,0,0,1.11,0
2158,14.4,14.4,100,180,38.9,10,10,100,1.11,1.11,100,1.11,1.11,100,0,0,0
2159,27.9,37,75.4,412.8,115.1,15.1,18.9,79.9,9.74,12.6,77.1,1.58,2.37,66.7,0.13,0.79,2.37
2160,21.2,26.2,80.9,312.3,78.8,13,15.5,84.3,6.21,7.27,85.4,1.52,2.58,58.8,0,0.91,2.27
2161,23.9,35.2,68,399.4,124.4,12.7,16.5,76.9,8.59,12.8,67,2.25,3.1,72.7,0.42,1.55,2.11
2162,43.1,49.5,87,644.1,229.2,23.1,24.9,92.8,16.7,18.7,89,1.79,3.33,53.8,0.26,1.28,2.56
2163,45.2,60,75.3,704.8,176.3,26.3,30.4,86.6,13.3,17,78.3,3.7,5.56,66.7,0,1.11,4.81
2164,30.4,39.5,77.1,452.9,106.3,18.4,20.9,88.1,8.65,10.7,80.8,2.25,4.5,50,0.4,2.45,1.15
2165,40.7,50.9,80.1,812.9,241.1,14.7,16.6,88.9,16.2,19.3,84.2,7.76,11.6,66.8,0.11,1.95,5.4
2166,49.6,58.8,84.5,858.2,302.6,19.1,21.8,87.9,25.8,28.8,89.6,2.81,5.61,50,0,0,1.93
2167,30,38.3,78.3,490.8,165.8,16.7,17.5,95.2,10.8,12.5,86.7,2.5,4.17,60,0,0.83,3.33
2168,20,20,100,250,20,10,10,100,10,10,100,0,0,0,0,0,0
2169,20.5,27.3,75.2,265.4,77.5,13.1,15.7,83.2,5.23,7.01,74.6,0.76,1.32,57.7,0.2,1.93,1.17
2170,17.2,23.6,72.9,235.5,60.2,9.91,12.8,77.5,4.95,6.85,72.4,0.72,0.99,72.7,0.09,0.54,1.35
2171,59.4,64.8,91.6,1051,417,24.2,25.7,94,30.7,32.7,93.8,3.65,4.81,76,0.05,0.19,3.13
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,40.4,55,73.4,745.1,339.6,16.4,18.8,87.1,19.7,25,79,4.05,9.57,42.3,0.05,0.33,3.76
2174,18.5,26.4,70,260.6,52.3,10.8,13.4,80.3,5.28,7.92,66.7,0.94,1.89,50,0,1.13,1.13
2175,39.9,47.2,84.5,714.6,293.7,15.9,17.8,89,19.5,21.5,90.7,3.17,6.14,51.7,0,0.11,3.23
2176,18.7,34.8,53.7,281.6,84.8,12.9,15.5,83.3,3.87,8.71,44.4,1.61,4.52,35.7,0,0.97,0.97
2177,36.7,45.9,79.9,719.5,227.6,15.6,16.5,94.8,12.7,15.3,83.1,7.1,11.7,60.6,0.11,2.9,4.41
2178,42.5,50,85,630,165,15,17.5,85.7,25,27.5,90.9,0,2.5,0,0,0,5
2179,11.8,17.2,6.88E+01,183,38.7,6.4,8.97,71.3,4,5.26,76.1,0.74,1.14,65,0.17,0.86,0.97
2180,25.6,32.9,7.78E+01,676,454.2,5.68,5.68,100,11.1,11.3,98,8.36,15.3,54.6,0,0,0.45
2181,60,63.6,94.3,1055,245,26.8,28.2,95.2,27.3,28.6,95.2,5,5.45,91.7,0,0.45,7.73
2182,58.3,70,83.3,1050,196.7,23.3,25,93.3,30,30,100,5,10,50,0,0,1.67
2183,45.4,54.3,83.7,643.4,258.9,26.6,29.1,91.2,14.6,16.9,86.4,1.71,4.86,35.3,0,0.29,1.71
2184,27.3,35.7,76.5,370.3,83.1,16.6,18.9,87.5,7.93,10.3,77.3,1.11,2.37,46.8,0,0.81,1.46
2185,27.6,34.9,79,466.2,125.6,13.7,15.8,86.5,10.8,12.8,84.8,2.31,4.07,56.8,0,0.09,2.31
2186,20.7,27,76.5,278.8,35.4,13.3,15.8,84.3,5.29,7.27,72.7,0.74,0.99,75,0.08,0.91,1.24
2187,22.5,30,75,427.5,67.5,10,12.5,80,5,10,50,5,5,100,0,0,0
2188,28.5,34.4,83,416.4,106.9,16.8,18.7,90.1,9.11,10.7,85.1,1.59,2.17,73.5,0,1.34,3.06
2189,80,87,91.9,1342.3,315.1,39.6,43,92.1,31.5,32.6,96.7,7.23,8.09,89.5,0,1.49,7.66
2190,26.3,34.7,7.59E+01,423.2,98.6,12.9,16.4,78.4,8.71,11.1,78.5,2.7,3.62,74.6,0.06,1.84,2.45
2191,28.7,37.9,75.8,513.5,112.5,13.4,16.3,81.9,10.8,13.2,81.9,3.52,4.93,71.4,0,0.42,2.39
2192,55.6,63.4,87.7,1005.3,297.2,19.8,20.8,95.5,32.5,35,92.9,2.81,6.25,45,0,0.16,4.38
2193,32.9,40.6,81,544.8,153.5,15.4,17.8,86.5,13,14.3,91.2,2.91,5.06,57.5,0,1.27,2.78
2194,36.9,44.5,82.9,742.1,264.2,12.4,13.9,89.1,18.6,20.3,91.9,5.22,8.49,61.5,0,0.06,2.33
2195,36.3,45.8,79.3,514.2,167.3,22,24.9,88.4,11.6,14.5,80,1.72,4.09,42.1,0.11,1.18,3.12
2196,26,34.3,75.6,601,390.3,8,8.05,99.4,12.7,13.1,96.7,4.95,12.5,39.7,0,0,0.52
2197,31.8,38.8,82,383,90.8,23.3,26.3,88.5,6.02,7.23,83.3,0.72,1.45,50,0.12,2.05,0.84
2198,55.4,64.5,85.8,1009.8,321.3,22.9,25.1,91.2,25.7,28.2,91.1,5.83,8.5,68.5,0.08,0.55,4.33
2199,41.4,50.4,82.1,560.2,145.7,25.4,29.3,86.7,12.1,14.1,85.9,1.84,3.09,59.5,0.22,1.54,2.57
2200,23.3,23.3,100,343.3,20,3.33,3.33,100,10,10,100,3.33,3.33,100,0,0,0
2201,50,70,71.4,550,120,30,40,75,10,20,50,0,0,0,0,0,0
2202,20,26.7,75,289.5,82.9,8.57,10.5,81.8,8.57,11,78.3,0.95,2.86,33.3,0.48,0.48,2.86
2203,17.7,24.3,72.8,240,48.9,9.57,11.7,81.8,5.11,6.6,77.4,0.85,1.91,44.4,0,0.21,0.85
2204,61.9,71.5,86.5,1214,324.9,23,26.2,88,27,30.6,88.2,9.65,11.6,83,0,1.16,8.14
2205,28,37.5,74.7,405.4,109.5,18.1,21,86.5,7.65,10.4,73.8,1.23,2.84,43.5,0.25,1.6,2.35
2206,24.5,33.2,74,352.7,77.3,15.5,18.6,82.9,6.36,7.73,82.4,1.82,4.55,40,0,0.45,1.36
2207,35.9,45.6,78.6,516.6,148.5,19.8,22.9,86.2,12,13.7,87.5,1.46,3.9,37.5,0,2.44,3.41
2208,36.1,46,78.4,589,157.3,17.5,20.4,85.6,12.6,15.1,83.9,3.6,6.25,57.6,0.15,1.47,3.09
2209,25.6,32.8,78,337.8,79.4,15,17.8,84.4,7.78,9.44,82.4,0.56,1.11,50,0.56,1.11,2.22
2210,8.33,15,55.6,135,30,6.67,10,66.7,0,3.33,0,1.67,1.67,100,0,0,1.67
2211,53.5,61,87.7,1052,344.3,18.3,20,91.3,27.5,29.8,92.4,7,8.5,82.4,0,0,4.5
2212,14.1,20.5,68.6,190.3,36.4,7.83,10.1,77.1,4.42,6.45,68.5,0.58,1.23,47.1,0.07,0.72,0.94
2213,43,60.7,70.9,798.2,305,18.8,22.3,84.7,13.8,17.7,78.1,7.75,16.2,47.9,0.06,1.97,6.3
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,50.5,57.6,87.7,945.9,367.3,19.5,20.8,94,24.8,27.9,89.1,5.39,7.11,75.8,0,0.08,3.44
2216,36.3,46.1,78.8,571.4,166.1,19,21.7,87.9,14.4,17,84.6,2.26,4.46,50.7,0,0.42,1.19
2217,44.9,56.5,79.5,744.2,328.4,23.1,26.1,88.3,16.9,19.5,86.5,3.94,8.18,48.2,0,0.22,5.11
2218,11.5,17.2,66.7,195.5,36.7,6.12,8.25,74.1,3.01,5.05,59.6,1.65,2.04,81,0,1.26,1.36
2219,25,36.1,69.2,537.8,207.8,8.33,10,83.3,12.2,14.4,84.6,3.89,6.11,63.6,0,0.56,5
2220,16.7,30,55.6,193.3,0,6.67,6.67,100,6.67,13.3,50,0,3.33,0,0,0,0
2221,13,27.5,47.3,163,42,7,12.5,56,4,6.5,61.5,0,0.5,0,0,0,2.5
2222,19.6,26.8,73.3,302.5,64.5,10.2,12.4,82.7,7.86,9.64,81.5,0.83,2.5,33.3,0,0.36,2.5
2223,40,52.9,75.5,823.9,328.7,13.7,16.2,84.5,20.1,23.7,85,5.91,11.9,49.6,0,0.58,4.13
2224,10,14.4,69.6,118.1,22.5,5,6.88,72.7,3.75,5.63,66.7,0,0,0,0,0,0
2225,16.6,23.9,69.6,201.9,42.7,10.7,14.8,72.3,4.21,6.21,67.8,0.32,0.53,60,0,0.95,0.32
2226,26,42.7,61,483.7,203.5,9.84,12.9,76.5,12.2,18.3,67,3.17,7.3,43.5,0,0.63,3.02
2227,45.8,54.6,83.8,805.4,240.9,21.7,23.9,90.7,19.4,22.3,87.2,4.5,6.36,70.8,0,0.43,4.71
2228,30,30,100,435,85,15,15,100,15,15,100,0,0,0,0,0,0
2229,26.6,36.6,72.6,608.4,212.2,6.25,9.06,69,15.3,19.1,80.3,5,7.81,64,0,0,2.5
2230,64.6,75.6,85.5,1297.3,453.7,23.1,25.1,92,32.1,34.8,92.3,8.81,13.8,63.9,0.21,0.57,5.75
2231,27.3,35.7,76.4,439.6,114.1,13.1,16.1,81.8,10.9,13,83.5,2.27,4.2,53.9,0,0.33,2.27
2232,25.8,34.3,75.2,730.3,548,4.81,4.81,100,11.1,11.5,96.7,9.71,17.8,54.7,0,0.05,0.19
2233,33.1,44.7,74.2,499.4,176.4,18.7,23.4,79.7,10.3,12.5,82.4,2.67,4.57,58.3,0.19,1.24,3.71
2234,36.8,48.9,75.2,719.5,214.8,16.1,19.3,83.3,12.9,16.6,77.4,7.14,9.82,72.7,0,0.89,4.82
2235,32.3,51.8,62.4,576.6,305.4,13.9,17.3,80.6,14.6,22.5,64.8,3.35,8.58,39.1,0,0.77,3.48
2236,37.4,45.3,82.7,607.4,184.9,18.8,21.4,87.7,14.8,17.8,83.4,2.95,3.95,74.5,0.08,0.54,3.8
2237,36.8,42.8,85.9,734.7,221.1,10.7,12,89.3,22,23.8,92.4,3.68,5.49,67.1,0.15,0.3,1.2
2238,33,41.4,79.7,854.1,537.8,4.89,4.95,98.9,20.2,20.5,98.7,7.89,15.9,49.7,0,0,0.47
2239,25,37.5,66.7,831.4,671.4,4.12,4.18,98.6,10.3,10.5,98.3,10.5,22.5,46.5,0,0.06,1.35
2240,20.3,27.5,73.6,279.8,52.8,13,14.3,91.2,6.5,8.75,74.3,0.5,1.25,40,0,1.25,1.5
2241,16.7,36.7,45.5,176.7,46.7,10,13.3,75,3.33,10,33.3,0,3.33,0,0,3.33,0
2242,40,45,88.9,515,110,30,35,85.7,10,10,100,0,0,0,0,0,0
2243,31.4,45.3,69.4,542,149.6,13.7,17.6,77.9,13.9,18.6,74.7,2.65,6.33,41.9,0.61,2.04,2.65
2244,41.3,48.8,84.6,721.7,231.3,17.9,19.3,92.8,18.3,20.9,87.3,3.79,6.31,60.2,0,0.31,1.9
2245,13.2,21.9,60.3,147.1,51.6,8.06,10.6,75.8,2.9,5.16,56.3,0,0.32,0,0.32,1.29,1.61
2246,10.7,22.1,48.4,131.4,12.1,6.43,12.1,52.9,3.57,7.86,45.5,0,0,0,0,0,0
2247,18.5,27,68.8,523,396.3,3.77,3.77,100,8.23,8.41,97.8,6.45,14.6,44.2,0,0.05,0.45
2248,38.3,47.7,80.2,591.4,190.9,21.6,23.9,90.2,13.8,17,81.2,2.34,4.47,52.4,0.07,0.5,2.91
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,10,16.4,61.1,181.8,54.5,3.64,7.27,50,5.45,6.36,85.7,0.91,0.91,100,0,0,0.91
2251,40,50,80,770,580,20,20,100,10,10,100,10,20,50,0,0,0
2252,36.2,46.2,78.3,732.5,324.7,10.9,12.6,86.6,20.4,23.1,88.3,4.34,8.68,50,0,0.19,2.7
2253,63.8,74.5,85.7,1179.2,404.2,28.5,31.2,91.3,26.4,29,91.3,7.76,11.2,69.2,0,1.59,7.85
2254,22.8,28.4,80.2,406.6,127.8,9.38,11.3,83.3,8.75,10.3,84.8,2.81,4.38,64.3,0,1.88,2.19
2255,24.9,36.8,67.6,665,498.1,4.4,4.4,100,12.5,12.6,99.5,7.8,19.4,40.2,0,0,0.4
2256,21,29.7,70.7,383.8,111.4,9.5,12.2,77.8,8.93,11.4,78.6,2.43,3.79,64.2,0,0.71,2.5
2257,23.8,37,64.4,406.1,172.1,11.7,14.2,82.7,8.68,14.3,60.6,2.65,6.03,44,0.07,0.99,2.12
2258,31.1,43.3,71.8,454.8,119.4,19.8,23.7,83.6,9,13.3,67.5,1.78,3.22,55.2,0,0.67,1.78
2259,44.6,55.3,80.5,720.9,221.5,23.4,25.9,90.2,17.2,21,81.9,2.91,4.81,60.5,0,1.52,2.28
2260,61.1,74.3,82.2,927.1,353.4,35.7,39,91.4,20.2,24,84.3,3.65,6.83,53.5,0.06,1.08,5.87
2261,47.5,65,73.1,1105,440,12.5,15,83.3,20,25,80,10,20,50,0,0,10
2262,47.5,60,79.2,1195,555,15,17.5,85.7,17.5,20,87.5,15,20,75,0,5,15
2263,15,17.8,84.4,196.1,62.8,8.33,8.89,93.8,5.56,5.56,100,0,0,0,0,1.67,2.78
2264,19.2,25.4,75.8,285.4,53.1,11.5,14.6,78.9,6.92,8.46,81.8,0.77,0.77,100,0,0,0
2265,10,25,40,170,60,5,5,100,5,20,25,0,0,0,0,0,0
2266,26,44,59.1,596,204,6,14,42.9,14,20,70,6,6,100,0,2,6
2267,34.6,48.6,71.1,666.5,236.8,13.5,17.2,78.3,14.7,20.1,72.8,5.71,8.32,68.7,0.12,0.43,3.29
2268,19.2,26.4,72.6,233.2,46.9,13.1,16,81.7,4.21,5.86,71.8,0.38,0.6,62.5,0.23,1.65,0.9
2269,52.7,61.3,85.9,837.1,150.3,28.9,31.2,92.4,18.2,20.7,88,3.82,5.73,66.7,0.32,1.46,3.18
2270,45.8,60.6,75.7,736.6,287.9,23.7,26.4,90,18,22.6,79.7,3,8.84,33.9,0.37,1.53,4.42
2271,44.1,52.8,83.5,698.2,144.5,22.3,25.2,88.2,15.8,18.5,85.2,3.79,5.08,74.6,0.16,1.13,4.76
2272,23.6,35.1,67.2,724,550.2,4.06,4.11,98.6,9.67,9.94,97.2,9.72,20.8,46.8,0,0,0.67
2273,72.8,80.7,90.3,1383.5,554.1,26.6,28,95,38.8,40.5,95.9,6.93,10.8,64.2,0.1,0.2,4.52
2274,22.5,29.3,76.9,615.8,458.4,4.19,4.19,100,11.4,11.5,99.2,6.71,13.3,50.4,0,0,0.33
2275,12.7,17.7,72,158.5,37.1,6.5,8.45,77,3.2,4.95,64.7,0.58,0.97,60,0,0.97,0.87
2276,61.5,73.7,83.5,1054.8,368.8,28.9,31,93.3,26.7,30.2,88.5,4.89,9.24,52.9,0.11,0.22,5.11
2277,20.5,29,70.7,301,71.5,10,13.5,74.1,6.5,9.5,68.4,1.5,1.5,100,0,1.5,1.5
2278,15,20,75,335,215,10,10,100,0,5,0,5,5,100,0,0,5
2279,60,68,88.2,1119,317,21,24,87.5,36,39,92.3,3,5,60,0,0,5
2280,17.9,27.8,64.3,292.9,72.4,9.54,12,79.4,6.15,9.66,63.7,1.61,3.97,40.6,0.11,1.84,1.26
2281,22,30,73.1,614.9,453.6,3.24,3.29,98.6,12,12.2,98.1,6.67,14.3,46.5,0,0,0.52
2282,24,32.6,73.7,348.4,100.2,13.3,17.1,77.4,7.8,10.3,75.7,1.36,2.58,52.9,0.15,1.06,1.82
2283,39.2,52.3,74.9,667.5,207.6,18.3,21.5,85.2,16.8,22.5,74.6,3.11,5.63,55.2,0.08,0.92,2.1
2284,30.2,36.7,82.3,420,102.2,15.7,18.3,85.5,9.33,10.3,90.3,1.5,1.83,81.8,0,0.67,2
2285,36.9,49.3,74.8,583.8,167.6,22.4,25.5,87.8,10.7,14.8,72.1,3.45,7.59,45.5,0.34,1.03,2.41
2286,30.3,46.3,65.5,663.7,458.7,10,10,100,14.3,14.3,100,5.67,21.7,26.2,0,0,0.33
2287,25,35,71.4,295,220,20,20,100,5,15,33.3,0,0,0,0,0,0
2288,31.3,40.9,76.5,478.1,105.6,16.9,20.6,82,10.7,12.8,84.1,2.41,3.52,68.4,0,0.56,2.59
2289,27.4,35.2,77.9,445,129.9,12.8,15.7,81.5,11,13.4,82.4,1.97,2.91,67.6,0,0.87,3.39
2290,36.7,60,61.1,563.3,118.3,18.3,26.7,68.8,18.3,23.3,78.6,0,8.33,0,0,1.67,1.67
2291,17.9,30.8,58.1,307.1,91.3,8.33,11.7,71.4,7.08,12.5,56.7,2.08,3.33,62.5,0,2.5,1.25
2292,45.1,51.9,87,810.4,243.7,18.1,20.2,89.4,22,24,91.8,4.35,5.14,84.6,0.06,0.9,3.56
2293,35.5,45.5,78,504.5,133.2,19.1,22.3,85.7,14.5,16.4,88.9,0.45,1.82,25,0,1.36,1.36
2294,68.3,80.4,8.50E+01,1430.8,431.7,20.4,24.2,84.5,34.6,38.3,90.2,10.8,13.8,78.8,0,0,5.83
2295,26.4,34.2,77.1,706.6,494.6,4.9,4.95,99,11.6,11.8,98.4,8.62,16.1,53.6,0,0,0
2296,34.9,49.5,70.5,618.8,210.8,15.9,18.5,86.1,15.1,20.9,72.5,3.25,7.44,43.7,0.17,1.45,2.39
2297,63,69,91.2,1165.1,376.8,22.5,24.2,93.1,34.6,36.2,95.6,4.87,6.9,70.5,0,0.27,3.58
2298,23.3,36.7,63.6,290,63.3,13.3,20,66.7,6.67,13.3,50,0,0,0,0,0,3.33
2299,23.7,33.4,71.1,339.4,60.3,13,17.5,74.5,7.91,10.6,74.4,1.18,1.91,61.9,0.09,1.18,2
2300,35,40.4,86.6,662.2,220.5,10.6,11.6,90.9,21.2,23.2,91.1,2.95,4.52,65.3,0,0.09,0.97
2301,31.6,41.1,77,538.8,233.7,15.4,17.4,88.8,12.8,15.8,81.1,2.89,6.27,46,0.05,0.35,2.49
2302,31.7,36.7,86.4,465,125,15,15,100,11.7,11.7,100,3.33,5,66.7,0,5,1.67
2303,48.8,62.2,78.4,889.4,399.7,19.7,23.1,85.1,25.6,29.1,88.2,2.81,6.88,40.9,0,0,1.88
2304,63.3,80,79.2,856.7,180,33.3,33.3,100,26.7,33.3,80,0,10,0,0,0,0
2305,2,2,100,27,20,2,2,100,0,0,0,0,0,0,0,0,1
2306,37.1,50.6,73.3,655.3,225.4,16.3,19.3,84.8,15.9,21,75.5,4.05,7.46,54.3,0,0.4,3.49
2307,25,36.5,68.5,314,134.5,17,20.5,82.9,5,9.5,52.6,1,4,25,0,0.5,2
2308,15.9,20.9,75.9,200.5,47.3,9.08,11.5,78.8,4.89,5.42,90.1,0.38,0.76,50,0.08,0.76,0.92
2309,38.7,48.7,79.5,688.4,148.7,14.5,16.8,86.5,19.4,22.3,87,3.23,7.1,45.5,0,0.32,1.29
2310,11,15.8,6.97E+01,147.2,32.2,7.04,8.87,79.4,2.96,3.84,77,0.57,0.75,75,0.19,0.57,0.57
2311,35.9,45,79.8,514.5,133.2,20.5,22.7,90,12.3,14.1,87.1,1.82,3.64,50,0.45,1.36,2.73
2312,30,40,75,640,20,0,0,0,30,30,100,0,10,0,0,0,0
2313,39.3,51.3,76.7,821.3,210.7,8.75,10.9,80.3,25.5,28,91.1,5,10.5,47.5,0,0.18,1.61
2314,34.1,45.6,74.8,514.1,140,19.3,21.9,88.1,8.52,10.4,82.1,3.33,8.89,37.5,0,1.48,1.85
2315,44.1,52.2,84.4,614.8,160.1,26,30,86.8,12.8,14.6,88.1,2.22,3.33,66.7,0.25,0.86,3.58
2316,11.7,21,55.6,330,258.7,2.67,2.67,100,3.67,4.33,84.6,4.67,13.3,35,0,0,0.33
2317,20,25.6,78.3,302.2,164.4,8.89,11.1,80,8.89,10,88.9,1.11,2.22,50,0,1.11,2.22
2318,37.4,42.6,87.8,869.6,568.2,8.4,8.4,100,20.2,20.4,99,8.8,13.4,65.7,0,0,0.4
2319,49.9,60.9,81.9,1144.8,743.2,12.4,12.5,99.2,28,28.5,98.2,9.4,19.6,48,0,0,0.5
2320,22,32,68.8,322,140,13,14,92.9,7,10,70,1,6,16.7,0,2,2
2321,32.9,42.6,77.3,485.5,208.6,18.3,20.3,89.8,12.1,16.4,73.7,1.55,3.1,50,0.52,1.38,3.28
2322,16.7,29.1,57.5,711.2,607.7,1.25,1.3,96.2,4.2,4.4,95.5,11.3,23.2,48.5,0,0.1,0.8
2323,31.5,39.9,78.9,456.7,142,19.6,23,85.5,9.12,11.2,81.3,1.84,2.81,65.6,0.26,1.67,2.63
2324,45.9,63.6,72.1,781.1,351.4,23.3,26.3,88.6,17.1,23.8,71.8,4.64,11.1,41.8,0.55,3.09,3.45
2325,35.7,46.4,76.9,805.4,318.2,8.93,11.4,78.1,18.9,21.1,89.8,7.14,12.1,58.8,0,0,2.14
2326,34.7,45.3,76.5,598.2,171.7,15.8,18.6,84.9,13.4,17.5,76.4,3.77,5.73,65.8,0.3,2.21,4.17
2327,26.5,32.7,80.9,468.5,85.6,11.7,13.1,88.9,11.9,15,79.2,2.71,3.33,81.3,0.42,2.08,1.67
2328,25.1,34.3,72.9,427,128.3,11.9,15.6,76.3,9.57,12.2,78.2,2.61,3.86,67.6,0.05,0.49,2.39
2329,35,42.7,82,586.2,117.7,20.4,22.3,91.4,9.23,11.9,77.4,5,6.92,72.2,0,2.69,1.92
2330,2.5,7.5,33.3,42.5,0,0,2.5,0,2.5,2.5,100,0,0,0,0,0,0
2331,42.3,46.2,91.5,793.3,274.7,15,15.9,94.5,23.6,25.1,94.2,3.14,3.87,81.1,0,0.07,1.39
2332,47.8,53.8,89,719.1,182.4,26.3,28.1,93.9,17.6,20,88.2,2.26,2.8,80.8,0,0.22,3.44
2333,26,34.3,75.9,377.3,172.5,16.3,18.8,86.7,7.25,10,72.5,1,2.5,40,0,0.75,1.75
2334,18.5,26.7,69.2,244.4,60.5,9.74,13.8,70.4,7.18,8.72,82.4,0.26,1.03,25,0.26,1.54,0
2335,35.5,42.5,83.5,687.5,270,9.5,10.5,90.5,23,26,88.5,3,4,75,0.5,0.5,3.5
2336,26.5,32.8,80.6,453.5,113.4,12.2,13.9,87.7,10.8,12.7,84.7,2.53,4.12,61.4,0,0.41,3.06
2337,45.4,53.4,85,760.8,242.6,20.3,22.8,89.1,20.9,23.4,89.7,2.94,4.24,69.4,0,0.65,4.24
2338,43.3,54.4,79.6,741.1,231.1,18.9,20,94.4,23.3,28.9,80.8,1.11,5.56,20,0,0,2.22
2339,17.6,22.2,79.2,256.9,42,10.4,12.8,81.2,5.74,7.22,79.5,0.56,1.11,50,0,0.56,1.67
2340,50,90,55.6,600,40,40,50,80,10,10,100,0,0,0,0,0,0
2341,35.6,43.3,82.1,547.8,93.3,17.8,21.1,84.2,15.6,20,77.8,1.11,1.11,100,0,0,1.11
2342,50.8,60,84.6,915.5,288.8,22.5,25.3,88.9,21,23.5,89.4,5.59,8.23,68,0,0.59,5.77
2343,38.2,49.7,77,672.8,226.1,17.2,19.4,88.6,17.1,21.4,79.8,3.22,6.33,50.9,0.11,0.89,1.56
2344,28.1,35.1,80.2,772.8,529.7,4.64,4.64,100,15.5,15.8,98.2,7.97,14.6,54.5,0,0,0.14
