Player_ID,MP,Starts,Min,Min/90,Goals,Shots,SoT,SoT%
758,21,15,1298,14.4,7,3.61,1.25,34.6
759,3,0,34,0.4,0,0,0,0
760,5,0,45,0.5,0,4,2,50
761,18,8,908,10.1,0,0.3,0,0
762,13,9,823,9.1,1,1.1,0.22,20
763,21,21,1890,21,0,0,0,0
764,19,12,1080,12,1,1.75,0.42,23.8
765,20,12,1093,12.1,3,2.07,0.83,40
766,15,5,541,6,0,1.33,0.5,37.5
767,19,15,1397,15.5,0,0.39,0.06,16.7
768,10,2,241,2.7,0,2.96,0,0
769,16,7,628,7,1,0.71,0.29,40
770,16,5,622,6.9,1,0.72,0.14,20
771,1,1,61,0.7,0,1.43,1.43,100
772,15,9,790,8.8,0,2.39,0.57,23.8
773,15,5,586,6.5,0,0.92,0.15,16.7
774,16,8,742,8.2,3,2.2,0.85,38.9
775,2,0,20,0.2,0,5,0,0
776,13,5,397,4.4,0,1.82,0.68,37.5
777,2,0,71,0.8,0,0,0,0
778,11,1,171,1.9,0,1.05,0,0
779,20,13,1131,12.6,1,1.67,0.48,28.6
780,20,6,824,9.2,5,1.74,0.76,43.8
781,5,1,113,1.3,0,0,0,0
782,16,12,1028,11.4,0,0.53,0,0
783,17,17,1485,16.5,2,0.61,0.3,50
784,20,20,1715,19.1,0,0.63,0.05,8.3
785,19,18,1540,17.1,7,1.93,0.99,51.5
786,20,17,1400,15.6,0,1.79,0.45,25
787,16,9,786,8.7,1,2.53,0.92,36.4
788,1,0,35,0.4,0,5,0,0
789,23,17,1542,17.1,12,1.99,0.99,50
790,18,14,1196,13.3,1,0.9,0.3,33.3
791,17,8,741,8.2,3,3.17,1.46,46.2
792,19,19,1662,18.5,3,1.51,0.38,25
793,5,5,421,4.7,0,0.85,0.21,25
794,19,18,1489,16.5,1,1.39,0.48,34.8
795,14,14,1221,13.6,0,0.07,0,0
796,9,7,555,6.2,0,0.97,0.16,16.7
797,3,2,210,2.3,2,2.17,0.87,40
798,10,10,767,8.5,0,1.41,0.47,33.3
799,21,20,1772,19.7,0,0.56,0.05,9.1
800,13,10,842,9.4,0,0.64,0.32,50
801,4,2,190,2.1,0,0.48,0,0
802,18,14,1333,14.8,0,0.27,0,0
803,18,15,1261,14,0,0.57,0,0
804,9,9,810,9,0,0.11,0.11,100
805,18,11,927,10.3,2,1.26,0.58,46.2
806,22,19,1549,17.2,3,2.27,0.58,25.6
807,9,2,311,3.5,0,0.29,0.29,100
808,14,8,588,6.5,0,2.15,0.62,28.6
809,22,22,1873,20.8,0,0,0,0
810,18,14,1253,13.9,0,0.58,0.22,37.5
811,6,3,224,2.5,0,1.2,0.8,66.7
812,13,12,886,9.8,1,0.92,0.31,33.3
813,16,16,1440,16,0,0.25,0.06,25
814,3,3,270,3,0,0,0,0
815,12,6,567,6.3,2,0.95,0.63,66.7
816,3,3,270,3,0,0,0,0
817,2,1,118,1.3,0,2.31,0.77,33.3
818,10,3,300,3.3,0,1.52,0.61,40
819,17,3,470,5.2,2,2.88,0.77,26.7
820,22,22,1980,22,0,0,0,0
821,14,12,914,10.2,0,0.39,0,0
822,1,0,30,0.3,0,0,0,0
823,8,7,478,5.3,0,1.89,0.57,30
824,20,7,778,8.6,3,4.3,1.16,27
825,13,5,411,4.6,0,0.87,0.22,25
826,2,0,37,0.4,0,0,0,0
827,12,12,1059,11.8,1,0.93,0.17,18.2
828,11,2,245,2.7,0,0.74,0,0
829,8,4,375,4.2,0,0.24,0,0
830,13,10,781,8.7,2,2.18,0.46,21.1
831,1,0,84,0.9,0,1.11,0,0
832,3,2,194,2.2,0,0.45,0,0
833,11,10,772,8.6,0,0.23,0.12,50
834,2,2,147,1.6,1,5.63,3.75,66.7
835,14,7,650,7.2,4,3.61,1.67,46.2
836,12,9,886,9.8,0,0.2,0.1,50
837,14,10,893,9.9,0,0,0,0
838,6,2,233,2.6,3,3.08,1.92,62.5
839,15,12,1007,11.2,3,1.7,0.8,47.4
840,21,21,1888,21,5,2.05,0.62,30.2
841,18,14,1268,14.1,0,0.64,0.07,11.1
842,10,10,900,10,0,0,0,0
843,19,14,1228,13.6,3,0.88,0.51,58.3
844,10,10,900,10,0,0,0,0
845,10,4,256,2.8,0,2.5,1.07,42.9
846,2,2,180,2,0,1.5,0,0
847,1,1,90,1,0,0,0,0
848,16,14,1315,14.6,1,0.55,0.07,12.5
849,2,0,3,0,0,0,0,0
850,20,20,1800,20,0,0,0,0
851,13,12,971,10.8,0,0.28,0,0
852,12,10,868,9.6,0,0.52,0,0
853,5,5,373,4.1,0,0,0,0
854,2,0,92,1,0,0,0,0
855,19,18,1511,16.8,0,0.36,0.06,16.7
856,10,4,405,4.5,0,0.44,0,0
857,2,0,47,0.5,0,2,0,0
858,13,11,929,10.3,7,3.2,1.94,60.6
859,5,1,209,2.3,0,0,0,0
860,3,1,114,1.3,0,0,0,0
861,20,20,1800,20,0,0,0,0
862,8,5,512,5.7,0,0.35,0.18,50
863,17,14,1011,11.2,2,2.59,0.89,34.5
864,2,1,97,1.1,0,0,0,0
865,18,13,1045,11.6,7,2.41,1.21,50
866,1,0,16,0.2,0,5,0,0
867,20,19,1742,19.4,3,2.16,0.62,28.6
868,2,2,180,2,0,1,0.5,50
869,2,2,180,2,0,0.5,0,0
870,8,8,720,8,0,0,0,0
871,22,21,1839,20.4,1,1.03,0.25,23.8
872,8,7,623,6.9,0,0.14,0,0
873,19,18,1589,17.7,1,0.62,0.11,18.2
874,18,11,960,10.7,1,1.59,0.47,29.4
875,17,7,755,8.4,2,0.83,0.36,42.9
876,5,2,159,1.8,0,0,0,0
877,2,2,180,2,0,0,0,0
878,17,11,867,9.6,2,1.25,0.52,41.7
879,1,0,7,0.1,0,0,0,0
880,7,1,113,1.3,0,1.54,1.54,100
881,15,6,665,7.4,0,0.27,0,0
882,9,7,631,7,1,0.43,0.29,66.7
883,3,2,176,2,0,0,0,0
884,1,0,1,0,0,0,0,0
885,5,3,227,2.5,0,0.8,0.8,100
886,22,17,1579,17.5,2,1.09,0.17,15.8
887,8,3,313,3.5,0,1.71,0.29,16.7
888,21,21,1726,19.2,5,1.98,0.94,47.4
889,19,7,763,8.5,2,2.47,0.59,23.8
890,9,5,463,5.1,0,0,0,0
891,10,7,769,8.5,0,0.12,0,0
892,18,16,1461,16.2,0,0.37,0.06,16.7
893,5,2,230,2.6,0,3.46,1.15,33.3
894,18,18,1514,16.8,0,0.18,0.06,33.3
895,15,10,964,10.7,1,0.65,0.28,42.9
896,20,19,1614,17.9,5,1.23,0.56,45.5
897,19,13,1182,13.1,4,2.37,0.69,29
898,1,0,19,0.2,0,0,0,0
899,16,5,525,5.8,0,1.38,0.69,50
900,19,19,1667,18.5,13,3.03,1.19,39.3
901,11,6,603,6.7,0,0.15,0,0
902,19,11,1058,11.8,4,3.47,1.44,41.5
903,3,0,33,0.4,0,5,0,0
904,10,3,394,4.4,0,2.27,0.45,20
905,1,0,23,0.3,0,0,0,0
906,3,3,255,2.8,0,3.21,0.36,11.1
907,20,19,1720,19.1,0,0.37,0,0
908,17,15,1303,14.5,0,0.48,0.14,28.6
909,1,0,32,0.4,0,0,0,0
910,20,10,841,9.3,1,1.4,0.54,38.5
911,18,15,1332,14.8,0,0.2,0.07,33.3
912,15,15,1350,15,0,0,0,0
913,15,15,1272,14.1,0,0.5,0.07,14.3
914,20,16,1394,15.5,7,1.94,1.16,60
915,16,15,1221,13.6,0,0.07,0.07,100
916,16,8,831,9.2,3,1.74,0.65,37.5
917,4,0,59,0.7,0,1.43,0,0
918,12,0,208,2.3,0,3.91,1.3,33.3
919,21,21,1831,20.3,0,1.23,0.54,44
920,18,17,1482,16.5,4,1.45,0.85,58.3
921,3,2,138,1.5,1,2,2,100
922,1,0,25,0.3,0,0,0,0
923,13,7,595,6.6,0,0.3,0,0
924,18,18,1579,17.5,1,0.46,0.11,25
925,11,9,743,8.3,1,0.36,0.12,33.3
926,20,20,1787,19.9,0,0.9,0.3,33.3
927,20,4,565,6.3,1,4.92,0.79,16.1
928,17,5,625,6.9,1,1.88,0.14,7.7
929,16,15,1271,14.1,0,0.28,0.07,25
930,11,3,328,3.6,1,3.33,1.39,41.7
931,6,0,142,1.6,0,1.25,0.63,50
932,1,1,90,1,0,0,0,0
933,1,0,36,0.4,0,5,0,0
934,18,18,1564,17.4,2,0.69,0.34,50
935,6,6,540,6,0,1,0.17,16.7
936,20,15,1268,14.1,1,0.92,0.21,23.1
937,11,11,990,11,0,0,0,0
938,22,22,1980,22,0,0,0,0
939,17,17,1181,13.1,1,0.31,0.15,50
940,15,1,212,2.4,0,4.17,0.83,20
941,22,20,1814,20.2,0,0.3,0,0
942,8,0,95,1.1,0,0,0,0
943,15,12,973,10.8,4,1.57,0.74,47.1
944,20,5,582,6.5,2,2.62,0.77,29.4
945,10,6,417,4.6,2,1.96,1.3,66.7
946,3,0,47,0.5,0,2,0,0
947,6,6,467,5.2,0,0.58,0,0
948,9,0,90,1,0,1,1,100
949,1,0,25,0.3,0,0,0,0
950,2,2,180,2,0,1.5,0.5,33.3
951,19,18,1556,17.3,2,2.14,0.58,27
952,16,10,945,10.5,0,1.62,0.29,17.6
953,17,16,1271,14.1,2,0.57,0.21,37.5
954,16,16,1440,16,0,0,0,0
955,16,15,1265,14.1,0,0.43,0.14,33.3
956,4,0,90,1,0,0,0,0
957,7,2,163,1.8,0,1.11,0,0
958,1,0,17,0.2,0,0,0,0
959,1,1,45,0.5,0,0,0,0
960,20,20,1800,20,3,0.5,0.3,60
961,21,21,1872,20.8,1,0.77,0.1,12.5
962,20,16,1352,15,7,3.6,1.2,33.3
963,20,13,1106,12.3,9,3.98,1.87,46.9
964,10,8,716,8,2,1.63,0.75,46.2
965,4,3,211,2.3,0,1.3,0,0
966,3,3,270,3,0,0,0,0
967,22,18,1576,17.5,5,2.06,0.97,47.2
968,14,8,765,8.5,1,1.18,0.35,30
969,21,21,1675,18.6,2,1.51,0.43,28.6
970,1,0,21,0.2,1,10,5,50
971,7,3,310,3.4,0,0,0,0
972,7,0,76,0.8,0,0,0,0
973,17,11,1106,12.3,0,0.24,0,0
974,3,0,108,1.2,0,2.5,0,0
975,20,20,1641,18.2,1,0.6,0.22,36.4
976,13,6,670,7.4,0,2.16,0.81,37.5
977,14,12,1127,12.5,0,0.16,0,0
978,5,0,111,1.2,0,1.67,0,0
979,11,8,547,6.1,1,0.49,0.16,33.3
980,11,6,726,8.1,0,0.62,0,0
981,16,12,1145,12.7,0,0.39,0.08,20
982,8,5,521,5.8,0,0.69,0,0
983,22,19,1598,17.8,1,0.79,0.17,21.4
984,11,4,450,5,3,3.8,1.4,36.8
985,13,6,595,6.6,1,1.36,0.3,22.2
986,18,18,1576,17.5,0,0.4,0.06,14.3
987,2,0,54,0.6,0,0,0,0
988,3,2,142,1.6,0,0,0,0
989,2,0,77,0.9,0,3.33,0,0
990,16,12,1095,12.2,3,2.13,1.31,61.5
991,15,13,1016,11.3,3,2.48,0.62,25
992,13,8,738,8.2,0,0.73,0,0
993,18,1,363,4,1,1.5,0.25,16.7
994,19,19,1603,17.8,2,0.96,0.34,35.3
995,3,3,226,2.5,0,2,0.8,40
996,17,17,1356,15.1,9,2.85,1.46,51.2
997,19,19,1646,18.3,0,0.55,0.16,30
998,17,17,1412,15.7,1,0.19,0.06,33.3
999,1,0,31,0.3,0,0,0,0
1000,11,6,469,5.2,0,0.77,0.19,25
1001,12,0,251,2.8,0,2.5,0.36,14.3
1002,1,0,11,0.1,0,0,0,0
1003,13,12,1038,11.5,0,0.7,0.09,12.5
1004,20,19,1679,18.7,3,1.93,0.75,38.9
1005,2,0,25,0.3,0,10,0,0
1006,4,2,208,2.3,0,0,0,0
1007,15,11,1040,11.6,2,1.64,0.34,21.1
1008,12,2,318,3.5,1,3.14,0.57,18.2
1009,20,19,1445,16.1,7,3.04,1.74,57.1
1010,4,2,222,2.5,0,0.4,0.4,100
1011,14,6,598,6.6,0,0.45,0.3,66.7
1012,20,13,1266,14.1,6,3.55,1.49,42
1013,19,16,1289,14.3,11,2.17,0.91,41.9
1014,4,4,360,4,0,0,0,0
1015,17,15,1198,13.3,1,0.23,0.08,33.3
1016,21,21,1821,20.2,6,1.04,0.5,47.6
1017,2,0,4,0,0,0,0,0
1018,18,11,960,10.7,0,0.19,0.09,50
1019,13,12,961,10.7,0,0.19,0,0
1020,22,22,1980,22,0,0,0,0
1021,14,8,691,7.7,1,0.39,0.26,66.7
1022,14,8,502,5.6,0,1.96,0.54,27.3
1023,2,1,96,1.1,1,5.45,1.82,33.3
1024,19,18,1604,17.8,2,1.29,0.34,26.1
1025,5,1,109,1.2,0,0.83,0,0
1026,13,8,707,7.9,1,2.41,0.76,31.6
1027,2,0,14,0.2,0,0,0,0
1028,21,21,1890,21,0,0.33,0.19,57.1
1029,21,17,1462,16.2,1,1.3,0.25,19
1030,16,16,1390,15.4,1,0.97,0.39,40
1031,21,12,949,10.5,2,1.43,0.76,53.3
1032,5,1,135,1.5,0,0.67,0,0
1033,2,2,172,1.9,0,2.11,0,0
1034,14,4,492,5.5,1,1.45,0.73,50
1035,13,4,524,5.8,1,0.52,0.17,33.3
1036,3,2,173,1.9,0,0,0,0
1037,17,14,1140,12.7,1,0.16,0.08,50
1038,17,17,1397,15.5,3,0.9,0.32,35.7
1039,1,0,23,0.3,0,6.67,3.33,50
1040,13,12,976,10.8,6,2.59,0.93,35.7
1041,1,0,3,0,0,0,0,0
1042,6,6,540,6,0,0,0,0
1043,7,2,141,1.6,0,0,0,0
1044,18,14,1261,14,0,1,0.21,21.4
1045,16,14,1286,14.3,1,0.35,0.21,60
1046,18,14,1252,13.9,2,2.23,0.58,25.8
1047,20,20,1765,19.6,0,1.07,0.31,28.6
1048,13,11,1003,11.1,1,0.81,0.09,11.1
1049,14,5,525,5.8,5,3.97,1.72,43.5
1050,17,17,1442,16,0,0.38,0.13,33.3
1051,15,9,763,8.5,0,0.94,0.47,50
1052,20,18,1528,17,0,0.65,0.06,9.1
1053,18,13,1216,13.5,0,0.44,0.15,33.3
1054,1,0,8,0.1,0,10,0,0
1055,19,19,1539,17.1,1,1.29,0.47,36.4
1056,14,11,803,8.9,0,0.22,0,0
1057,14,2,413,4.6,1,2.39,1.09,45.5
1058,20,19,1636,18.2,25,3.85,1.98,51.4
1059,15,9,841,9.3,1,0.65,0.32,50
1060,18,18,1253,13.9,5,1.58,0.72,45.5
1061,16,14,1090,12.1,0,0.25,0,0
1062,12,0,313,3.5,1,2.57,0.29,11.1
1063,3,2,191,2.1,0,0.48,0,0
1064,7,4,391,4.3,2,1.63,0.47,28.6
1065,18,5,617,6.9,1,1.45,0.29,20
1066,20,12,1066,11.8,0,0.42,0,0
1067,21,16,1508,16.8,4,0.83,0.42,50
1068,5,4,304,3.4,0,1.47,0.59,40
1069,5,2,240,2.7,1,1.48,0.74,50
1070,17,10,977,10.9,1,0.46,0.18,40
1071,1,0,7,0.1,0,0,0,0
1072,12,8,623,6.9,2,1.59,0.43,27.3
1073,4,4,360,4,0,0.5,0.25,50
1074,8,8,720,8,0,0,0,0
1075,2,2,180,2,0,1,0,0
1076,11,6,498,5.5,0,1.09,0.18,16.7
1077,10,6,515,5.7,0,1.05,0.53,50
1078,3,0,13,0.1,0,0,0,0
1079,19,17,1328,14.8,1,1.22,0.47,38.9
1080,13,2,295,3.3,1,2.73,0.91,33.3
1081,6,4,387,4.3,0,0,0,0
1082,17,17,1397,15.5,1,0.77,0.26,33.3
1083,21,19,1591,17.7,5,2.32,0.96,41.5
1084,3,1,99,1.1,0,0.91,0,0
1085,14,2,464,5.2,0,1.54,0.58,37.5
1086,3,0,60,0.7,1,5.71,2.86,50
1087,2,1,80,0.9,0,2.22,0,0
1088,17,17,1474,16.4,0,0.73,0.06,8.3
1089,17,9,690,7.7,0,0.78,0.39,50
1090,19,10,871,9.7,1,1.55,0.41,26.7
1091,4,4,341,3.8,0,0.26,0,0
1092,18,18,1620,18,0,0,0,0
1093,17,10,919,10.2,0,1.18,0.29,25
1094,15,8,687,7.6,0,0.92,0.53,57.1
1095,4,2,220,2.4,0,0,0,0
1096,2,2,180,2,0,0,0,0
1097,18,14,1324,14.7,2,1.22,0.2,16.7
1098,3,1,130,1.4,0,0.71,0,0
1099,19,14,1160,12.9,1,2.33,0.85,36.7
1100,13,6,687,7.6,1,1.18,0.79,66.7
1101,21,21,1885,20.9,0,0.48,0.1,20
1102,16,13,1029,11.4,2,1.58,0.44,27.8
1103,12,10,893,9.9,0,0.1,0,0
1104,8,6,532,5.9,2,1.19,0.68,57.1
1105,7,6,504,5.6,0,0,0,0
1106,7,6,476,5.3,0,0,0,0
1107,19,19,1709,19,0,0.26,0.05,20
1108,1,0,1,0,0,2,0,0
1109,19,19,1649,18.3,2,1.91,0.33,17.1
1110,8,4,307,3.4,0,1.18,0.29,25
1111,10,10,900,10,0,0,0,0
1112,16,10,776,8.6,2,2.21,0.93,42.1
1113,15,0,146,1.6,1,3.75,1.25,33.3
1114,21,20,1728,19.2,4,2.66,1.3,49
1115,10,9,739,8.2,0,0.49,0.12,25
1116,18,14,1421,15.8,0,0.06,0,0
1117,5,1,92,1,0,0,0,0
1118,18,16,1455,16.2,1,0.68,0.25,36.4
1119,20,20,1714,19,0,0.42,0.05,12.5
1120,18,11,878,9.8,3,2.35,0.92,39.1
1121,5,1,169,1.9,0,0.53,0,0
1122,19,19,1652,18.4,0,0.6,0.16,27.3
1123,16,16,1402,15.6,7,1.41,0.77,54.5
1124,20,17,1456,16.2,7,1.73,0.86,50
1125,6,0,19,0.2,0,0,0,0
1126,12,3,382,4.2,2,1.67,0.95,57.1
1127,4,3,320,3.6,0,0.83,0,0
1128,20,17,1393,15.5,1,0.97,0.32,33.3
1129,8,2,194,2.2,0,0.91,0,0
1130,17,8,832,9.2,1,2.72,1.41,52
1131,9,6,523,5.8,0,0.86,0.34,40
1132,1,1,83,0.9,0,0,0,0
1133,22,20,1730,19.2,3,1.56,0.68,43.3
1134,2,1,59,0.7,0,0,0,0
1135,22,22,1967,21.9,0,0.32,0.14,42.9
1136,1,0,11,0.1,0,0,0,0
1137,19,19,1709,19,0,0,0,0
1138,9,4,365,4.1,0,0.24,0,0
1139,6,3,226,2.5,0,1.2,0,0
1140,15,14,1299,14.4,0,0.21,0,0
1141,12,6,552,6.1,0,0.33,0,0
1142,16,3,376,4.2,0,0.48,0.48,100
1143,16,14,1155,12.8,0,0.86,0.08,9.1
1144,21,21,1589,17.7,3,1.92,0.79,41.2
1145,12,5,515,5.7,3,1.93,0.53,27.3
1146,1,0,23,0.3,0,0,0,0
1147,18,8,803,8.9,0,0.11,0.11,100
1148,22,22,1961,21.8,4,1.06,0.32,30.4
1149,18,10,954,10.6,5,2.83,1.32,46.7
1150,13,13,1088,12.1,0,0.58,0,0
1151,8,2,185,2.1,0,1.43,0.95,66.7
1152,21,21,1890,21,3,0.81,0.29,35.3
1153,1,0,14,0.2,0,10,10,100
1154,21,19,1589,17.7,4,2.2,0.9,41
1155,18,14,1350,15,1,0.87,0.33,38.5
1156,20,19,1480,16.4,9,2.38,0.85,35.9
1157,16,13,1131,12.6,0,0.32,0,0
1158,16,3,443,4.9,3,3.67,1.22,33.3
1159,19,13,1168,13,2,2.31,0.46,20
1160,11,10,851,9.5,0,0.95,0.21,22.2
1161,4,2,148,1.6,0,2.5,0,0
1162,6,0,105,1.2,0,0.83,0,0
1163,4,1,87,1,0,2,0,0
1164,12,6,503,5.6,1,1.43,0.54,37.5
1165,17,15,1187,13.2,7,3.03,1.21,40
1166,3,0,53,0.6,0,3.33,0,0
1167,18,8,824,9.2,6,2.72,1.3,48
1168,14,8,633,7,6,2.71,0.71,26.3
1169,19,10,914,10.2,0,0.2,0,0
1170,6,4,374,4.2,3,2.62,1.9,72.7
1171,2,2,152,1.7,1,1.76,0.59,33.3
1172,12,10,799,8.9,0,0.45,0.11,25
1173,18,17,1449,16.1,2,0.75,0.31,41.7
1174,15,14,1295,14.4,0,0.49,0.14,28.6
1175,10,9,775,8.6,0,0.7,0.47,66.7
1176,18,17,1526,17,0,0.71,0.29,41.7
1177,19,18,1511,16.8,4,1.49,0.71,48
1178,1,0,46,0.5,0,2,0,0
1179,21,21,1872,20.8,1,0.91,0.24,26.3
1180,14,13,1106,12.3,0,0.49,0.08,16.7
1181,14,8,791,8.8,2,1.82,0.8,43.8
1182,20,14,1117,12.4,6,1.45,0.65,44.4
1183,12,9,890,9.9,1,0.2,0.2,100
1184,3,0,63,0.7,0,2.86,0,0
1185,17,13,1106,12.3,1,0.57,0.24,42.9
1186,2,2,180,2,0,0,0,0
1187,19,4,541,6,0,1,0.5,50
1188,1,0,28,0.3,0,6.67,3.33,50
1189,4,2,198,2.2,0,1.36,0.45,33.3
1190,12,3,360,4,1,2.5,0.5,20
1191,10,9,760,8.4,1,1.19,0.48,40
1192,22,15,1419,15.8,2,0.51,0.25,50
1193,12,7,647,7.2,0,0.14,0,0
1194,7,6,515,5.7,0,0.18,0,0
1195,5,1,88,1,0,0,0,0
1196,2,1,47,0.5,0,0,0,0
1197,10,4,365,4.1,0,0.98,0,0
1198,6,4,323,3.6,2,2.78,1.39,50
1199,7,2,293,3.3,3,4.85,2.12,43.8
1200,1,0,9,0.1,0,0,0,0
1201,15,15,1243,13.8,1,0.58,0.29,50
1202,15,7,769,8.5,1,1.06,0.24,22.2
1203,22,22,1675,18.6,3,0.75,0.22,28.6
1204,3,3,270,3,0,1.33,0.67,50
1205,14,14,1219,13.5,5,3.7,1.48,40
1206,7,7,599,6.7,1,0.6,0.15,25
1207,7,3,325,3.6,0,3.33,1.11,33.3
1208,8,1,212,2.4,0,1.67,0.42,25
1209,20,19,1690,18.8,2,1.65,0.59,35.5
1210,7,2,154,1.7,0,0.59,0,0
1211,10,6,554,6.2,0,0,0,0
1212,22,20,1796,20,5,1.6,0.8,50
1213,10,10,867,9.6,0,0.73,0,0
1214,6,1,189,2.1,0,1.9,0.48,25
1215,18,14,1308,14.5,2,0.9,0.55,61.5
1216,17,14,1172,13,0,0.77,0.23,30
1217,1,1,90,1,0,0,0,0
1218,1,0,32,0.4,0,2.5,0,0
1219,18,15,1279,14.2,2,0.21,0.07,33.3
1220,13,3,419,4.7,1,0.64,0.43,66.7
1221,15,2,347,3.9,0,2.31,0.51,22.2
1222,19,19,1710,19,11,2.42,1,41.3
1223,4,2,196,2.2,0,1.36,0.45,33.3
1224,8,4,398,4.4,1,2.73,0.45,16.7
1225,19,12,1010,11.2,3,2.95,0.98,33.3
1226,10,6,548,6.1,3,1.48,0.82,55.6
1227,9,8,705,7.8,0,0.26,0,0
1228,21,19,1777,19.7,1,0.41,0.05,12.5
1229,16,16,1435,15.9,0,0.57,0.06,11.1
1230,20,19,1546,17.2,2,0.76,0.29,38.5
1231,5,0,52,0.6,0,3.33,1.67,50
1232,2,2,150,1.7,0,0.59,0,0
1233,11,6,591,6.6,0,1.21,0.61,50
1234,20,20,1756,19.5,7,2.51,1.23,49
1235,2,2,180,2,0,0.5,0,0
1236,14,14,1252,13.9,0,0.36,0,0
1237,13,8,745,8.3,0,0.36,0.12,33.3
1238,18,18,1557,17.3,2,1.16,0.35,30
1239,11,5,569,6.3,1,0.95,0.32,33.3
1240,4,1,78,0.9,0,1.11,1.11,100
1241,16,7,800,8.9,1,0.45,0.11,25
1242,5,0,131,1.5,0,5.33,2,37.5
1243,8,6,484,5.4,0,0.19,0,0
1244,18,17,1308,14.5,5,2.07,0.83,40
1245,2,0,22,0.2,0,5,0,0
1246,1,1,45,0.5,0,2,0,0
1247,3,3,233,2.6,0,1.92,0.38,20
1248,15,12,972,10.8,4,1.94,1.02,52.4
1249,16,6,623,6.9,1,1.45,0.43,30
1250,16,8,863,9.6,2,1.98,0.73,36.8
1251,19,19,1710,19,0,0.32,0,0
1252,22,17,1670,18.6,1,0.54,0.11,20
1253,17,14,1199,13.3,7,1.43,0.53,36.8
1254,3,1,91,1,0,0,0,0
1255,5,4,408,4.5,0,0,0,0
1256,15,14,1195,13.3,0,0.3,0.08,25
1257,18,14,1138,12.6,1,1.51,0.4,26.3
1258,1,1,90,1,0,0,0,0
1259,16,9,727,8.1,0,0.49,0,0
1260,4,0,47,0.5,0,2,0,0
1261,23,23,2055,22.8,17,3.55,1.58,44.4
1262,17,13,1173,13,2,1.77,0.69,39.1
1263,20,18,1525,16.9,2,1.42,0.47,33.3
1264,2,2,174,1.9,0,1.05,0.53,50
1265,10,4,378,4.2,0,3.1,0.71,23.1
1266,9,1,229,2.5,1,3.2,1.6,50
1267,17,10,930,10.3,0,0.19,0,0
1268,6,0,93,1,0,5,1,20
1269,9,7,547,6.1,0,0.16,0,0
1270,7,4,342,3.8,0,1.05,0,0
1271,4,1,72,0.8,0,2.5,1.25,50
1272,12,2,306,3.4,0,2.65,0.88,33.3
1273,17,15,1195,13.3,3,1.8,0.75,41.7
1274,19,8,725,8.1,4,3.7,1.23,33.3
1275,1,0,23,0.3,0,0,0,0
1276,12,9,713,7.9,0,1.14,0.25,22.2
1277,10,3,304,3.4,0,0.29,0,0
1278,17,17,1485,16.5,0,0.42,0.06,14.3
1279,2,1,121,1.3,0,0,0,0
1280,6,2,247,2.7,0,3.7,0,0
1281,14,5,434,4.8,0,0,0,0
1282,10,10,900,10,0,0.2,0,0
1283,19,19,1654,18.4,0,0.38,0.11,28.6
1284,4,1,83,0.9,0,1.11,0,0
1285,18,18,1571,17.5,0,0.34,0.06,16.7
1286,12,2,365,4.1,0,1.71,0.24,14.3
1287,22,16,1418,15.8,2,1.71,0.63,37
1288,14,10,868,9.6,2,1.98,1.04,52.6
1289,19,19,1663,18.5,0,0.81,0,0
1290,1,0,9,0.1,0,0,0,0
1291,20,3,552,6.1,2,3.77,1.15,30.4
1292,13,13,1096,12.2,1,0.33,0.08,25
1293,22,22,1980,22,0,0.36,0,0
1294,19,18,1599,17.8,3,1.18,0.51,42.9
1295,9,7,625,6.9,0,0.43,0,0
1296,17,17,1443,16,0,0.63,0.13,20
1297,11,8,668,7.4,0,0,0,0
1298,14,0,280,3.1,0,1.29,0.32,25
1299,5,3,289,3.2,0,1.25,0.31,25
1300,15,6,698,7.8,3,2.31,1.03,44.4
1301,14,10,851,9.5,1,1.16,0.53,45.5
1302,19,19,1710,19,2,0.26,0.05,20
1303,16,16,1440,16,0,0,0,0
1304,20,20,1752,19.5,0,0.31,0.05,16.7
1305,17,17,1410,15.7,2,1.4,0.19,13.6
1306,16,13,1121,12.5,0,0.48,0,0
1307,19,13,1073,11.9,3,0.84,0.42,50
1308,2,0,25,0.3,0,0,0,0
1309,18,17,1442,16,9,2.31,1.06,45.9
1310,1,0,25,0.3,0,0,0,0
1311,5,4,382,4.2,0,0.71,0.24,33.3
1312,16,10,962,10.7,0,1.03,0,0
1313,21,5,647,7.2,3,1.25,0.69,55.6
1314,18,18,1560,17.3,1,0.98,0.52,52.9
1315,7,7,520,5.8,0,0.17,0.17,100
1316,21,20,1792,19.9,0,0.2,0,0
1317,21,20,1835,20.4,6,1.81,0.74,40.5
1318,14,7,668,7.4,0,0.14,0,0
1319,21,19,1484,16.5,2,1.33,0.42,31.8
1320,1,1,74,0.8,0,1.25,0,0
1321,19,16,1347,15,2,2.2,0.73,33.3
1322,20,20,1701,18.9,0,0.9,0.16,17.6
1323,4,4,360,4,0,0,0,0
1324,14,12,1115,12.4,2,0.73,0.32,44.4
1325,13,12,1031,11.5,0,0.52,0,0
1326,2,2,180,2,0,0,0,0
1327,12,9,704,7.8,1,0.64,0.64,100
1328,15,7,835,9.3,0,1.29,0,0
1329,10,5,390,4.3,0,1.16,0,0
1330,5,5,379,4.2,1,3.33,1.43,42.9
1331,1,0,1,0,0,0,0,0
1332,15,12,1097,12.2,0,1.23,0.08,6.7
